Timestamp,Accel_X,Accel_Y,Accel_Z,Gryo_X,Gryo_Y,Gryo_Z,Linear_Accel_X,Linear_Accel_Y,Linear_Accel_Z,Current_mA,Voltage_V,Power_mW
2024-08-18 11:51:26.676,0.8046875,0.078125,9.578125,0.0,0.0,0.0,0.0,0.0,0.0,188.75,15.925,3010
2024-08-18 11:51:26.691,0.8046875,0.078125,9.578125,0.0,0.0,0.0,0.0,0.0,0.0,198.75,15.92625,3160
2024-08-18 11:51:26.704,0.765625,0.11328125,9.5390625,-0.017578125,0.01171875,-0.0234375,0.0,0.0,0.0,240.0,15.9175,3810
2024-08-18 11:51:26.722,0.4609375,0.11328125,9.54296875,-0.017578125,0.01171875,-0.0234375,0.3203125,-0.07421875,-0.0390625,208.75,15.936250000000001,3330
2024-08-18 11:51:26.741,0.4609375,0.11328125,9.54296875,-0.017578125,0.01171875,-0.0234375,0.3203125,-0.07421875,-0.0390625,173.75,15.93125,2760
2024-08-18 11:51:26.755,0.3828125,0.15234375,9.58203125,-0.021484375,0.025390625,-0.052734375,0.3203125,-0.07421875,-0.0390625,181.25,15.92875,2890
2024-08-18 11:51:26.773,0.3828125,0.15234375,9.58203125,-0.021484375,0.025390625,-0.052734375,-0.078125,-0.01171875,0.0078125,178.75,15.9275,2840
2024-08-18 11:51:26.791,1.03515625,-0.11328125,9.421875,-0.021484375,0.025390625,-0.052734375,-0.078125,-0.01171875,0.0078125,180.0,15.92875,2870
2024-08-18 11:51:26.808,1.03515625,-0.11328125,9.421875,-0.001953125,0.00390625,0.009765625,-0.078125,-0.01171875,0.0078125,121.25,15.935,1930
2024-08-18 11:51:26.823,0.91796875,0.078125,9.6484375,-0.001953125,0.00390625,0.009765625,0.54296875,-0.26953125,-0.1484375,185.0,15.93,2940
2024-08-18 11:51:26.842,0.91796875,0.078125,9.6484375,-0.001953125,0.00390625,0.009765625,0.54296875,-0.26953125,-0.1484375,182.5,15.93,2910
2024-08-18 11:51:26.856,0.3828125,0.23046875,9.4609375,0.005859375,-0.005859375,-0.001953125,0.54296875,-0.26953125,-0.1484375,118.75,15.94,1890
2024-08-18 11:51:26.874,0.3828125,0.23046875,9.4609375,0.005859375,-0.005859375,-0.001953125,-0.125,0.08984375,-0.1015625,175.0,15.93,2790
2024-08-18 11:51:26.892,0.53515625,-0.078125,9.58203125,0.005859375,-0.005859375,-0.001953125,-0.125,0.08984375,-0.1015625,181.25,15.93,2890
2024-08-18 11:51:26.906,0.53515625,-0.078125,9.58203125,0.01171875,-0.009765625,0.005859375,-0.125,0.08984375,-0.1015625,180.0,15.9275,2870
2024-08-18 11:51:26.922,0.8828125,0.11328125,9.54296875,0.01171875,-0.009765625,0.005859375,0.375,-0.02734375,-0.0234375,183.75,15.92875,2930
2024-08-18 11:51:26.941,0.8828125,0.11328125,9.54296875,0.01171875,-0.009765625,0.005859375,0.375,-0.02734375,-0.0234375,186.25,15.92875,2970
2024-08-18 11:51:26.958,0.61328125,0.15234375,9.58203125,0.0,0.00390625,-0.0078125,0.375,-0.02734375,-0.0234375,172.5,15.93125,2750
2024-08-18 11:51:26.972,0.53515625,-0.0390625,9.50390625,0.0,0.00390625,-0.0078125,0.09765625,0.01953125,0.015625,181.25,15.9275,2890
2024-08-18 11:51:26.992,0.53515625,-0.0390625,9.50390625,0.0,0.00390625,-0.0078125,0.09765625,0.01953125,0.015625,181.25,15.925,2890
2024-08-18 11:51:27.006,0.7265625,0.11328125,9.58203125,-0.001953125,0.0,-0.001953125,0.09765625,0.01953125,0.015625,181.25,15.9275,2890
2024-08-18 11:51:27.024,0.7265625,0.11328125,9.58203125,-0.001953125,0.0,-0.001953125,0.203125,-0.01953125,0.015625,183.75,15.925,2930
2024-08-18 11:51:27.041,0.69140625,0.078125,9.5390625,-0.001953125,0.0,-0.001953125,0.203125,-0.01953125,0.015625,185.0,15.92875,2870
2024-08-18 11:51:27.059,0.69140625,0.078125,9.5390625,0.0,0.001953125,-0.001953125,0.203125,-0.01953125,0.015625,181.25,15.93125,2890
2024-08-18 11:51:27.074,0.57421875,0.0,9.5390625,0.0,0.001953125,-0.001953125,0.16796875,-0.0546875,-0.0234375,181.25,15.9275,2890
2024-08-18 11:51:27.092,0.57421875,0.0,9.5390625,0.0,0.001953125,-0.001953125,0.16796875,-0.0546875,-0.0234375,181.25,15.93,2890
